Begin time - End Time,gc cr block 2-way Waits,gc cr block 2-way Time(s),gc cr block 2-way Avg Wait(ms),gc cr block 2-way % Total Call Time,gc cr block 2-way Wait Class,log file sequential read Waits,log file sequential read Time(s),log file sequential read Avg Wait(ms),log file sequential read % Total Call Time,log file sequential read Wait Class,enq: TX - row lock contention Waits,enq: TX - row lock contention Time(s),enq: TX - row lock contention Avg Wait(ms),enq: TX - row lock contention % Total Call Time,enq: TX - row lock contention Wait Class,latch: cache buffers chains Waits,latch: cache buffers chains Time(s),latch: cache buffers chains Avg Wait(ms),latch: cache buffers chains % Total Call Time,latch: cache buffers chains Wait Class,library cache lock Waits,library cache lock Time(s),library cache lock Avg Wait(ms),library cache lock % Total Call Time,library cache lock Wait Class,enq: PS - contention Waits,enq: PS - contention Time(s),enq: PS - contention Avg Wait(ms),enq: PS - contention % Total Call Time,enq: PS - contention Wait Class,db file scattered read Waits,db file scattered read Time(s),db file scattered read Avg Wait(ms),db file scattered read % Total Call Time,db file scattered read Wait Class,Log archive I/O Waits,Log archive I/O Time(s),Log archive I/O Avg Wait(ms),Log archive I/O % Total Call Time,Log archive I/O Wait Class,log file parallel write Waits,log file parallel write Time(s),log file parallel write Avg Wait(ms),log file parallel write % Total Call Time,log file parallel write Wait Class,enq: TC - contention Waits,enq: TC - contention Time(s),enq: TC - contention Avg Wait(ms),enq: TC - contention % Total Call Time,enq: TC - contention Wait Class,SQL*Net more data from client Waits,SQL*Net more data from client Time(s),SQL*Net more data from client Avg Wait(ms),SQL*Net more data from client % Total Call Time,SQL*Net more data from client Wait Class,control file sequential read Waits,control file sequential read Time(s),control file sequential read Avg Wait(ms),control file sequential read % Total Call Time,control file sequential read Wait Class,enq: WF - contention Waits,enq: WF - contention Time(s),enq: WF - contention Avg Wait(ms),enq: WF - contention % Total Call Time,enq: WF - contention Wait Class,CPU time Waits,CPU time Time(s),CPU time Avg Wait(ms),CPU time % Total Call Time,CPU time Wait Class,PX Deq: reap credit Waits,PX Deq: reap credit Time(s),PX Deq: reap credit Avg Wait(ms),PX Deq: reap credit % Total Call Time,PX Deq: reap credit Wait Class,Data file init write Waits,Data file init write Time(s),Data file init write Avg Wait(ms),Data file init write % Total Call Time,Data file init write Wait Class,DFS lock handle Waits,DFS lock handle Time(s),DFS lock handle Avg Wait(ms),DFS lock handle % Total Call Time,DFS lock handle Wait Class,buffer busy waits Waits,buffer busy waits Time(s),buffer busy waits Avg Wait(ms),buffer busy waits % Total Call Time,buffer busy waits Wait Class,gc current grant busy Waits,gc current grant busy Time(s),gc current grant busy Avg Wait(ms), current grant busy % Total Call Time,gc current grant busy Wait Class,log file sync Waits,log file sync Time(s),log file sync Avg Wait(ms),log file sync % Total Call Time,log file sync Wait Class,db file sequential read Waits,db file sequential read Time(s),db file sequential read Avg Wait(ms),db file sequential read % Total Call Time,db file sequential read Wait Class,reliable message Waits,reliable message Time(s),reliable message Avg Wait(ms),reliable message % Total Call Time,reliable message Wait Class,gc current block 2-way Waits,gc current block 2-way Time(s),gc current block 2-way Avg Wait(ms),gc current block 2-way % Total Call Time,gc current block 2-way Wait Class,gc cr grant 2-way Waits,gc cr grant 2-way Time(s),gc cr grant 2-way Avg Wait(ms),gc cr grant 2-way % Total Call Time,gc cr grant 2-way Wait Class,os thread startup Waits,os thread startup Time(s),os thread startup Avg Wait(ms),os thread startup % Total Call Time,os thread startup Wait Class,enq: TX - allocate ITL entry Waits,enq: TX - allocate ITL entry Time(s),enq: TX - allocate ITL entry Avg Wait(ms),enq: TX - allocate ITL entry % Total Call Time,enq: TX - allocate ITL entry Wait Class,db file parallel read Waits,db file parallel read Time(s),db file parallel read Avg Wait(ms),db file parallel read % Total Call Time,db file parallel read Wait Class,read by other session Waits,read by other session Time(s),read by other session Avg Wait(ms),read by other session % Total Call Time,read by other session Wait Class,free buffer waits Waits,free buffer waits Time(s),free buffer waits Avg Wait(ms),free buffer waits % Total Call Time,free buffer waits Wait Class,row cache lock Waits,row cache lock Time(s),row cache lock Avg Wait(ms),row cache lock % Total Call Time	,row cache lock Wait Class,enq: TX - contention Waits,enq: TX - contention Time(s),enq: TX - contention Avg Wait(ms),enq: TX - contention % Total Call Time,enq: TX - contention Wait Class,enq: CF - contention Waits,enq: CF - contention Time(s),enq: CF - contention Avg Wait(ms),enq: CF - contention % Total Call Time,enq: CF - contention Wait Class,gc buffer busy Waits,gc buffer busy Time(s),gc buffer busy Avg Wait(ms),gc buffer busy % Total Call Time,gc buffer busy Wait Class,enq: TX - index contention Waits,enq: TX - index contention Time(s),enq: TX - index contention Avg Wait(ms),enq: TX - index contention % Total Call Time,enq: TX - index contention Wait Class,enq: HW - contention Waits,enq: HW - contention Time(s),enq: HW - contention Avg Wait(ms),enq: HW - contention % Total Call Time,enq: HW - contention Wait Class,PX Deq Credit: send blkd Waits,PX Deq Credit: send blkd Time(s),PX Deq Credit: send blkd Avg Wait(ms),PX Deq Credit: send blkd % Total Call Time,PX Deq Credit: send blkd Wait Class,gc cr multi block request Waits,gc cr multi block request Time(s),gc cr multi block request Avg Wait(ms),gc cr multi block request % Total Call Time,gc cr multi block request Wait Class
29-Mar-17 11:30:33 - 29-Mar-17 11:45:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8059,10,1,26.0,Concurrency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34751,16,0,40.7,System I/O,0,0,0,0,0,0,12,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6406,2,0,4.8,User I/O,78,9,117,22.7,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Mar-17 11:30:33 - 29-Mar-17 11:45:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8059,10,1,26.0,Concurrency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34751,16,0,40.7,System I/O,0,0,0,0,0,0,12,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6406,2,0,4.8,User I/O,78,9,117,22.7,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Mar-17 11:30:33 - 29-Mar-17 11:45:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8059,10,1,26.0,Concurrency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34751,16,0,40.7,System I/O,0,0,0,0,0,0,12,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6406,2,0,4.8,User I/O,78,9,117,22.7,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Mar-17 11:30:33 - 29-Mar-17 11:45:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8059,10,1,26.0,Concurrency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34751,16,0,40.7,System I/O,0,0,0,0,0,0,12,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6406,2,0,4.8,User I/O,78,9,117,22.7,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
